0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.35802,0.869679,0.339824,0,-0.368696,-0.202698,0.907181,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.491672,-0.859245,0.141269,0,0.149577,-0.243158,-0.958384,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.491672,-0.859245,0.141269,0,0.857837,-0.450079,0.248081,0,-0.14958,0.24316,0.958384,0,0.214459,-0.11252,0.0620193,1|-0.491672,-0.859245,0.141269,0,0.857837,-0.450079,0.248081,0,-0.14958,0.24316,0.958384,0,0.177064,-0.0517301,0.301615,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.0560659,0.397874,0.915725,0,-0.510853,-0.799452,0.316077,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.197975,-0.73487,-0.648669,0,0.474258,0.50734,-0.719504,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.197975,-0.73487,-0.648669,0,0.857836,-0.450082,0.24808,0,-0.474261,-0.507338,0.719503,0,0.214459,-0.11252,0.0620193,1|-0.197975,-0.73487,-0.648669,0,0.857836,-0.450082,0.24808,0,-0.474261,-0.507338,0.719503,0,0.0958942,-0.239355,0.241895,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.35751,-0.175854,0.917203,0,-0.36919,-0.875502,-0.311762,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.134384,-0.26947,-0.953586,0,0.49604,0.85136,-0.170678,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.134384,-0.26947,-0.953586,0,0.857836,-0.450083,0.248078,0,-0.496043,-0.851358,0.170677,0,0.214459,-0.11252,0.0620193,1|0.134384,-0.26947,-0.953586,0,0.857836,-0.450083,0.248078,0,-0.496043,-0.851358,0.170677,0,0.0904486,-0.32536,0.104689,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.512217,-0.709509,0.483974,0,-0.041814,-0.54224,-0.839182,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.428117,0.358798,-0.829446,0,0.284308,0.817736,0.500477,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.428117,0.358798,-0.829446,0,0.857837,-0.450083,0.248075,0,-0.284311,-0.817734,-0.500478,0,0.214459,-0.11252,0.0620193,1|0.428117,0.358798,-0.829446,0,0.857837,-0.450083,0.248075,0,-0.284311,-0.817734,-0.500478,0,0.143382,-0.316954,-0.0631002,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.373015,-0.877343,-0.301875,0,0.353517,0.166423,-0.920505,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.497457,0.848411,-0.180929,0,-0.129039,0.278616,0.951694,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.497457,0.848411,-0.180929,0,0.857838,-0.450081,0.248074,0,0.129036,-0.278614,-0.951695,0,0.214459,-0.11252,0.0620193,1|0.497457,0.848411,-0.180929,0,0.857838,-0.450081,0.248074,0,0.129036,-0.278614,-0.951695,0,0.246718,-0.182174,-0.175904,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.12825,-0.654924,-0.744732,0,0.497661,0.607044,-0.619541,0,0.857837,-0.45008,0.248077,0,0,0,0,1|0.352925,0.866814,0.352245,0,-0.373576,-0.214617,0.90243,0,0.857837,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.352925,0.866814,0.352245,0,0.857839,-0.45008,0.248074,0,0.373573,0.214618,-0.902431,0,0.214459,-0.11252,0.0620193,1|0.352925,0.866814,0.352245,0,0.857839,-0.45008,0.248074,0,0.373573,0.214618,-0.902431,0,0.307853,-0.0588655,-0.163589,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.184786,-0.180303,-0.966098,0,0.479551,0.874596,-0.0715019,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.07017,0.580772,0.811036,0,-0.509108,-0.67833,0.52979,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.07017,0.580772,0.811036,0,0.857839,-0.450078,0.248075,0,0.509105,0.678332,-0.529791,0,0.214459,-0.11252,0.0620193,1|0.07017,0.580772,0.811036,0,0.857839,-0.450078,0.248075,0,0.509105,0.678332,-0.529791,0,0.341736,0.0570628,-0.0704285,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.364271,0.192002,-0.911286,0,0.362521,0.872103,0.328658,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.143527,0.253692,0.956577,0,-0.493472,-0.856194,0.153028,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.143527,0.253692,0.956577,0,0.857839,-0.450077,0.248077,0,0.493469,0.856195,-0.153029,0,0.214459,-0.11252,0.0620193,1|-0.143527,0.253692,0.956577,0,0.857839,-0.450077,0.248077,0,0.493469,0.856195,-0.153029,0,0.337827,0.101529,0.0237621,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.510405,0.8025,-0.308999,0,-0.0600075,0.391691,0.918138,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.475772,-0.512997,0.714475,0,-0.194308,-0.730932,-0.654204,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.475772,-0.512997,0.714475,0,0.857838,-0.450078,0.24808,0,0.194305,0.730934,0.654203,0,0.214459,-0.11252,0.0620193,1|-0.475772,-0.512997,0.714475,0,0.857838,-0.450078,0.24808,0,0.194305,0.730934,0.654203,0,0.263036,0.0702133,0.22557,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.359139,0.870291,0.337064,0,-0.367605,-0.200052,0.90821,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.492125,-0.858501,0.144183,0,0.148081,-0.24577,-0.95795,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.492125,-0.858501,0.144183,0,0.857837,-0.450079,0.248081,0,-0.148084,0.245772,0.957949,0,0.214459,-0.11252,0.0620193,1|-0.492125,-0.858501,0.144183,0,0.857837,-0.450079,0.248081,0,-0.148084,0.245772,0.957949,0,0.177438,-0.0510771,0.301507,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.138929,0.667836,0.731228,0,-0.494786,-0.592809,0.635424,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.360882,-0.871232,-0.332744,0,0.365894,0.195914,-0.909802,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.360882,-0.871232,-0.332744,0,0.857836,-0.450081,0.248081,0,-0.365897,-0.195912,0.909801,0,0.214459,-0.11252,0.0620193,1|-0.360882,-0.871232,-0.332744,0,0.857836,-0.450081,0.248081,0,-0.365897,-0.195912,0.909801,0,0.122985,-0.161498,0.289469,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.221814,0.111179,0.96873,0,-0.463587,-0.88604,-0.00446073,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.0300397,-0.525803,-0.850076,0,0.513042,0.721775,-0.464574,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.0300397,-0.525803,-0.850076,0,0.857836,-0.450083,0.248079,0,-0.513045,-0.721773,0.464573,0,0.214459,-0.11252,0.0620193,1|-0.0300397,-0.525803,-0.850076,0,0.857836,-0.450083,0.248079,0,-0.513045,-0.721773,0.464573,0,0.0861981,-0.292963,0.178163,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.501025,-0.624962,0.598662,0,-0.114407,-0.637848,-0.761617,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.383214,0.238559,-0.892321,0,0.342435,0.860533,0.377122,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.383214,0.238559,-0.892321,0,0.857836,-0.450083,0.248076,0,-0.342438,-0.860532,-0.377123,0,0.214459,-0.11252,0.0620193,1|0.383214,0.238559,-0.892321,0,0.857836,-0.450083,0.248076,0,-0.342438,-0.860532,-0.377123,0,0.12885,-0.327653,-0.0322614,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.485265,-0.868321,0.102647,0,0.169211,-0.208437,-0.963287,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.506578,0.659231,-0.555691,0,0.0865655,0.602363,0.793514,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.506578,0.659231,-0.555691,0,0.857837,-0.450082,0.248074,0,-0.0865686,-0.602362,-0.793515,0,0.214459,-0.11252,0.0620193,1|0.506578,0.659231,-0.555691,0,0.857837,-0.450082,0.248074,0,-0.0865686,-0.602362,-0.793515,0,0.192817,-0.263111,-0.136359,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.352285,-0.866446,-0.353789,0,0.374179,0.216099,-0.901827,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.489304,0.862896,-0.126457,0,-0.157149,0.229865,0.960451,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.489304,0.862896,-0.126457,0,0.857838,-0.450081,0.248074,0,0.157146,-0.229863,-0.960452,0,0.214459,-0.11252,0.0620193,1|0.489304,0.862896,-0.126457,0,0.857838,-0.450081,0.248074,0,0.157146,-0.229863,-0.960452,0,0.253746,-0.169986,-0.178094,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.0229894,-0.448625,-0.893425,0,0.513406,0.772116,-0.3745,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.228161,0.766072,0.600896,0,-0.460497,-0.45887,0.759856,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.228161,0.766072,0.600896,0,0.857839,-0.450079,0.248075,0,0.460493,0.458871,-0.759857,0,0.214459,-0.11252,0.0620193,1|0.228161,0.766072,0.600896,0,0.857839,-0.450079,0.248075,0,0.460493,0.458871,-0.759857,0,0.329583,0.00219777,-0.127945,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.355822,0.171858,-0.918616,0,0.370817,0.876295,0.307574,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.13212,0.273352,0.952798,0,-0.496648,-0.850122,0.175027,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.13212,0.273352,0.952798,0,0.857839,-0.450077,0.248077,0,0.496645,0.850123,-0.175028,0,0.214459,-0.11252,0.0620193,1|-0.13212,0.273352,0.952798,0,0.857839,-0.450077,0.248077,0,0.496645,0.850123,-0.175028,0,0.338621,0.100011,0.0182624,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.476104,0.514247,-0.713355,0,0.193494,0.730053,0.655425,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.323154,-0.0970601,0.941356,0,-0.399607,-0.887698,-0.228707,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.323154,-0.0970601,0.941356,0,0.857839,-0.450077,0.248078,0,0.399604,0.887699,0.228706,0,0.214459,-0.11252,0.0620193,1|-0.323154,-0.0970601,0.941356,0,0.857839,-0.450077,0.248078,0,0.399604,0.887699,0.228706,0,0.31436,0.109405,0.119196,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.494751,0.853863,-0.161679,0,-0.139056,0.26143,0.955153,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.500297,-0.620949,0.603428,0,-0.117548,-0.641756,-0.757847,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.500297,-0.620949,0.603428,0,0.857838,-0.450078,0.24808,0,0.117545,0.641757,0.757846,0,0.214459,-0.11252,0.0620193,1|-0.500297,-0.620949,0.603428,0,0.857838,-0.450078,0.24808,0,0.117545,0.641757,0.757846,0,0.243846,0.0479192,0.251481,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.169826,0.703857,0.689742,0,-0.48505,-0.549557,0.68023,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.383217,-0.881844,-0.274764,0,0.342431,0.140636,-0.928958,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.383217,-0.881844,-0.274764,0,0.857836,-0.450081,0.248081,0,-0.342435,-0.140634,0.928957,0,0.214459,-0.11252,0.0620193,1|-0.383217,-0.881844,-0.274764,0,0.857836,-0.450081,0.248081,0,-0.342435,-0.140634,0.928957,0,0.128851,-0.147679,0.294258,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.172952,0.201729,0.96405,0,-0.483944,-0.869904,0.095208,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.0826527,-0.597257,-0.79778,0,0.507231,0.663861,-0.54955,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.0826527,-0.597257,-0.79778,0,0.857836,-0.450083,0.248079,0,-0.507234,-0.66386,0.549549,0,0.214459,-0.11252,0.0620193,1|-0.0826527,-0.597257,-0.79778,0,0.857836,-0.450083,0.248079,0,-0.507234,-0.66386,0.549549,0,0.0876509,-0.278485,0.199407,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.254601,-0.791504,-0.555608,0,0.446422,0.413461,-0.793572,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.43874,0.892744,0.102545,0,-0.267623,0.0208739,0.963297,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.43874,0.892744,0.102545,0,0.857839,-0.45008,0.248074,0,0.26762,-0.0208723,-0.963298,0,0.214459,-0.11252,0.0620193,1|0.43874,0.892744,0.102545,0,0.857839,-0.45008,0.248074,0,0.26762,-0.0208723,-0.963298,0,0.281364,-0.117738,-0.178805,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.254601,-0.791504,-0.555608,0,0.446422,0.413461,-0.793572,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.43874,0.892744,0.102545,0,-0.267623,0.0208739,0.963297,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.43874,0.892744,0.102545,0,0.857839,-0.45008,0.248074,0,0.26762,-0.0208723,-0.963298,0,0.214459,-0.11252,0.0620193,1|0.43874,0.892744,0.102545,0,0.857839,-0.45008,0.248074,0,0.26762,-0.0208723,-0.963298,0,0.281364,-0.117738,-0.178805,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.254601,-0.791504,-0.555608,0,0.446422,0.413461,-0.793572,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.43874,0.892744,0.102545,0,-0.267623,0.0208739,0.963297,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.43874,0.892744,0.102545,0,0.857839,-0.45008,0.248074,0,0.26762,-0.0208723,-0.963298,0,0.214459,-0.11252,0.0620193,1|0.43874,0.892744,0.102545,0,0.857839,-0.45008,0.248074,0,0.26762,-0.0208723,-0.963298,0,0.281364,-0.117738,-0.178805,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.254601,-0.791504,-0.555608,0,0.446422,0.413461,-0.793572,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.172865,0.70729,0.685462,0,-0.483976,-0.545131,0.684543,0,0.857837,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.172865,0.70729,0.685462,0,0.857839,-0.450078,0.248075,0,0.483972,0.545133,-0.684544,0,0.214459,-0.11252,0.0620193,1|0.172865,0.70729,0.685462,0,0.857839,-0.450078,0.248075,0,0.483972,0.545133,-0.684544,0,0.335452,0.0237631,-0.109117,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.254601,-0.791504,-0.555608,0,0.446422,0.413461,-0.793572,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.0701652,0.375624,0.924112,0,-0.509108,-0.810145,0.290644,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.0701652,0.375624,0.924112,0,0.857839,-0.450077,0.248076,0,0.509105,0.810146,-0.290645,0,0.214459,-0.11252,0.0620193,1|-0.0701652,0.375624,0.924112,0,0.857839,-0.450077,0.248076,0,0.509105,0.810146,-0.290645,0,0.341736,0.0900165,-0.010642,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.254601,-0.791504,-0.555608,0,0.446422,0.413461,-0.793572,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.140523,0.258896,0.955629,0,-0.494336,-0.854635,0.158844,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.140523,0.258896,0.955629,0,0.857839,-0.450077,0.248077,0,0.494333,0.854636,-0.158845,0,0.214459,-0.11252,0.0620193,1|-0.140523,0.258896,0.955629,0,0.857839,-0.450077,0.248077,0,0.494333,0.854636,-0.158845,0,0.338043,0.101139,0.0223081,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.254601,-0.791504,-0.555608,0,0.446422,0.413461,-0.793572,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.466315,-0.47878,0.743855,0,-0.21602,-0.753789,-0.620595,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.466315,-0.47878,0.743854,0,0.857838,-0.450078,0.24808,0,0.216017,0.75379,0.620594,0,0.214459,-0.11252,0.0620193,1|-0.466315,-0.47878,0.743854,0,0.857838,-0.450078,0.24808,0,0.216017,0.75379,0.620594,0,0.268464,0.0759275,0.217168,1||
0.998004,-0.0631482,0,0,0.0631482,0.998004,0,0,0,0,1,0,0,0,0,1|-0.247582,0.0156621,0.96874,0,-0.966807,0.0611751,-0.248077,0,-0.0631482,-0.998004,-3.61999e-06,0,0,0,0,1|0.09027,-0.82653,-0.555608,0,0.239031,0.55956,-0.793572,0,0.966807,-0.0611715,0.248077,0,0,0,0,1|-0.23056,-0.627314,0.743855,0,0.11012,-0.776361,-0.620595,0,0.966807,-0.0611715,0.248077,0,0.241702,-0.0152929,0.0620193,1|-0.23056,-0.627314,0.743854,0,0.966806,-0.0611687,0.24808,0,-0.110123,0.776361,0.620594,0,0.241702,-0.0152929,0.0620193,1|-0.23056,-0.627314,0.743854,0,0.966806,-0.0611687,0.24808,0,-0.110123,0.776361,0.620594,0,0.214171,0.178797,0.217168,1||
0.740617,0.671928,0,0,-0.671928,0.740617,0,0,0,0,1,0,0,0,0,1|-0.183728,-0.166693,0.96874,0,-0.717466,-0.650923,-0.248077,0,0.671928,-0.740617,-3.61999e-06,0,0,0,0,1|0.655807,-0.511093,-0.555608,0,-0.234869,0.561319,-0.793572,0,0.717463,0.650926,0.248077,0,0,0,0,1|0.289374,-0.602448,0.743855,0,0.633648,-0.461901,-0.620595,0,0.717463,0.650926,0.248077,0,0.179366,0.162731,0.0620193,1|0.289374,-0.602447,0.743854,0,0.717461,0.650927,0.24808,0,-0.63365,0.461899,0.620594,0,0.179366,0.162731,0.0620193,1|0.289374,-0.602447,0.743854,0,0.717461,0.650927,0.24808,0,-0.63365,0.461899,0.620594,0,0.0209532,0.278206,0.217168,1||
0.113741,0.99351,0,0,-0.99351,0.113741,0,0,0,0,1,0,0,0,0,1|-0.0282132,-0.246468,0.96874,0,-0.110187,-0.962453,-0.248077,0,0.99351,-0.113741,-3.61999e-06,0,0,0,0,1|0.830047,0.0481857,-0.555608,0,-0.546701,0.267134,-0.793572,0,0.110183,0.962454,0.248077,0,0,0,0,1|0.614798,-0.262115,0.743855,0,0.78095,0.070557,-0.620595,0,0.110183,0.962454,0.248077,0,0.0275458,0.240613,0.0620193,1|0.614798,-0.262115,0.743854,0,0.11018,0.962453,0.24808,0,-0.780951,-0.0705605,0.620594,0,0.0275458,0.240613,0.0620193,1|0.614798,-0.262115,0.743854,0,0.11018,0.962453,0.24808,0,-0.780951,-0.0705605,0.620594,0,-0.167692,0.222973,0.217168,1||
-0.748653,0.662962,0,0,-0.662962,-0.748653,0,0,0,0,1,0,0,0,0,1|0.185726,-0.164463,0.96874,0,0.725249,-0.642239,-0.248077,0,0.662962,0.748653,-3.61999e-06,0,0,0,0,1|0.436564,0.70761,-0.555608,0,-0.532373,-0.294654,-0.793572,0,-0.725252,0.642236,0.248077,0,0,0,0,1|0.567316,0.353318,0.743855,0,0.39008,0.68022,-0.620595,0,-0.725252,0.642236,0.248077,0,-0.181313,0.160559,0.0620193,1|0.567316,0.353318,0.743854,0,-0.725253,0.642234,0.24808,0,-0.390078,-0.680222,0.620594,0,-0.181313,0.160559,0.0620193,1|0.567316,0.353318,0.743854,0,-0.725253,0.642234,0.24808,0,-0.390078,-0.680222,0.620594,0,-0.278832,-0.00949657,0.217168,1||
-0.972455,-0.233089,0,0,0.233089,-0.972455,0,0,0,0,1,0,0,0,0,1|0.241243,0.0578276,0.96874,0,0.942057,0.225802,-0.248077,0,-0.233089,0.972455,-3.61999e-06,0,0,0,0,1|-0.329307,0.763451,-0.555608,0,-0.0639353,-0.605107,-0.793572,0,-0.942056,-0.225806,0.248077,0,0,0,0,1|0.0359173,0.667376,0.743854,0,-0.333527,0.709663,-0.620595,0,-0.942056,-0.225806,0.248077,0,-0.235514,-0.0564514,0.0620193,1|0.0359173,0.667376,0.743854,0,-0.942055,-0.225808,0.248079,0,0.333531,-0.709662,0.620594,0,-0.235514,-0.0564514,0.0620193,1|0.0359173,0.667376,0.743854,0,-0.942055,-0.225808,0.248079,0,0.333531,-0.709662,0.620594,0,-0.152131,-0.233867,0.217168,1||
-0.972455,-0.233089,0,0,0.233089,-0.972455,0,0,0,0,1,0,0,0,0,1|0.791412,0.189697,0.581105,0,0.565099,0.135446,-0.813829,0,-0.233089,0.972455,-3.61999e-06,0,0,0,0,1|-0.644846,0.687819,-0.333284,0,-0.514624,-0.713132,-0.47603,0,-0.565098,-0.13545,0.813829,0,0,0,0,1|0.45837,0.768633,0.446206,0,-0.685974,0.625185,-0.372267,0,-0.565098,-0.13545,0.813829,0,-0.141275,-0.0338625,0.203457,1|0.45837,0.768633,0.446206,0,-0.565096,-0.135452,0.81383,0,0.685976,-0.625185,0.372264,0,-0.141275,-0.0338625,0.203457,1|0.45837,0.768633,0.446206,0,-0.565096,-0.135452,0.81383,0,0.685976,-0.625185,0.372264,0,0.0302196,-0.190159,0.296523,1||
-0.972455,-0.233089,0,0,0.233089,-0.972455,0,0,0,0,1,0,0,0,0,1|0.91014,0.218152,-0.352215,0,-0.342513,-0.0821009,-0.935919,0,-0.233089,0.972455,-3.61999e-06,0,0,0,0,1|-0.712938,0.6715,0.202007,0,-0.611885,-0.736442,0.288528,0,0.342514,0.0820974,0.935919,0,0,0,0,1|0.549539,0.790483,-0.270452,0,-0.762031,0.606957,0.225635,0,0.342514,0.0820974,0.935919,0,0.0856284,0.0205244,0.23398,1|0.549539,0.790483,-0.270452,0,0.342517,0.0820952,0.935918,0,0.76203,-0.606957,-0.225639,0,0.0856284,0.0205244,0.23398,1|0.549539,0.790483,-0.270452,0,0.342517,0.0820952,0.935918,0,0.76203,-0.606957,-0.225639,0,0.276136,-0.131215,0.17757,1||
